domain_registration,profiler,mail_server,fk_deal_id
True,True,True,18704
True,False,True,18705
True,False,False,18706
False,True,True,18707
False,False,True,18708
False,True,False,18709
False,True,True,18710
True,False,False,18711
True,False,True,18712
True,False,False,18713
False,False,False,18714
False,True,True,18715
False,True,False,18716
False,True,False,18717
False,True,True,18718
True,False,True,18719
False,False,True,18720
True,True,False,18721
True,False,False,18722
False,False,False,18723
True,False,True,18724
False,False,False,18725
True,False,False,18726
False,False,False,18727
True,False,False,18728
True,True,False,18729
True,True,True,18730
False,False,False,18731
False,True,False,18732
True,True,True,18733
False,False,True,18734
False,False,False,18735
True,True,False,18736
False,False,True,18737
False,True,False,18738
True,True,False,18739
False,True,True,18740
True,True,False,18741
True,True,False,18742
False,True,False,18743
False,True,True,18744
False,False,True,18745
False,True,False,18746
True,False,False,18747
True,True,True,18748
False,False,True,18749
True,True,False,18750
False,False,False,18751
True,True,False,18752
True,True,True,18753
False,False,False,18754
True,True,True,18755
True,True,True,18756
True,True,False,18757
True,True,False,18758
True,False,False,18759
True,False,False,18760
False,False,False,18761
False,True,True,18762
True,False,True,18763
True,False,True,18764
True,False,True,18765
False,False,False,18766
True,False,False,18767
False,False,False,18768
False,False,True,18769
True,True,False,18770
True,True,False,18771
False,True,True,18772
False,True,False,18773
False,True,False,18774
True,True,True,18775
False,False,False,18776
False,True,True,18777
True,False,False,18778
True,False,False,18779
False,True,True,18780
False,False,True,18781
True,True,False,18782
True,True,True,18783
False,True,False,18784
True,False,False,18785
False,False,True,18786
False,False,False,18787
False,False,False,18788
False,False,False,18789
True,False,True,18790
False,True,False,18791
False,True,True,18792
True,True,True,18793
True,True,True,18794
True,True,True,18795
True,True,True,18796
True,False,False,18797
True,True,False,18798
True,True,True,18799
True,False,True,18800
True,False,False,18801
False,True,False,18802
False,False,True,18803
False,False,True,18804
False,True,False,18805
False,True,True,18806
True,True,False,18807
False,True,False,18808
True,True,True,18809
True,False,True,18810
False,False,True,18811
True,True,True,18812
True,True,True,18813
True,True,True,18814
True,False,False,18815
False,True,True,18816
True,False,False,18817
True,True,False,18818
True,True,True,18819
True,True,False,18820
True,True,True,18821
True,False,False,18822
False,True,False,18823
False,True,False,18824
False,True,False,18825
False,True,False,18826
True,True,True,18827
True,False,False,18828
True,False,False,18829
True,True,False,18830
True,False,False,18831
False,True,False,18832
False,False,True,18833
True,False,True,18834
False,True,True,18835
True,True,False,18836
False,True,False,18837
True,True,False,18838
True,True,True,18839
False,False,False,18840
True,True,False,18841
True,True,False,18842
False,True,True,18843
False,False,False,18844
False,False,False,18845
False,False,False,18846
True,False,False,18847
True,False,False,18848
False,False,True,18849
True,True,True,18850
False,True,False,18851
False,False,True,18852
True,False,True,18853
False,False,True,18854
True,False,False,18855
True,True,True,18856
False,True,False,18857
True,False,False,18858
False,True,True,18859
True,False,True,18860
True,True,True,18861
True,False,False,18862
True,False,True,18863
False,False,True,18864
True,False,True,18865
False,False,True,18866
False,True,False,18867
False,False,True,18868
False,True,False,18869
False,True,False,18870
False,False,False,18871
False,False,True,18872
True,True,True,18873
False,True,False,18874
False,False,True,18875
False,True,True,18876
True,False,True,18877
False,False,True,18878
False,False,False,18879
True,False,False,18880
False,False,True,18881
False,True,False,18882
True,True,False,18883
True,False,True,18884
False,False,True,18885
True,True,False,18886
False,True,True,18887
True,False,True,18888
True,True,True,18889
False,False,True,18890
True,True,True,18891
False,True,True,18892
False,True,False,18893
False,False,True,18894
True,False,True,18895
True,True,False,18896
True,True,False,18897
False,False,False,18898
False,False,True,18899
True,True,True,18900
True,True,True,18901
True,False,False,18902
False,False,False,18903
False,False,True,18904
False,True,True,18905
True,False,False,18906
False,True,False,18907
False,False,False,18908
False,False,False,18909
True,False,False,18910
True,False,False,18911
False,True,True,18912
True,True,False,18913
True,False,False,18914
False,False,True,18915
True,True,True,18916
False,True,False,18917
False,False,True,18918
False,True,True,18919
False,True,False,18920
True,False,True,18921
True,False,False,18922
False,False,True,18923
True,True,True,18924
True,True,True,18925
False,False,True,18926
False,False,False,18927
True,True,False,18928
True,True,False,18929
True,True,True,18930
True,False,True,18931
True,False,False,18932
True,False,True,18933
True,True,False,18934
False,False,True,18935
False,False,True,18936
True,False,False,18937
False,False,True,18938
True,False,False,18939
True,False,False,18940
True,True,True,18941
False,False,True,18942
True,True,True,18943
False,False,False,18944
False,False,False,18945
True,False,False,18946
True,True,False,18947
True,True,False,18948
False,False,False,18949
True,True,False,18950
True,False,True,18951
True,False,True,18952
True,False,True,18953
False,True,True,18954
False,False,True,18955
False,False,True,18956
False,True,True,18957
True,True,True,18958
True,False,True,18959
False,True,False,18960
False,False,False,18961
True,True,True,18962
True,True,False,18963
False,False,False,18964
True,True,True,18965
True,False,True,18966
True,False,False,18967
True,True,True,18968
False,False,False,18969
False,False,False,18970
False,False,True,18971
False,False,True,18972
True,False,True,18973
True,True,False,18974
False,False,False,18975
False,True,False,18976
True,False,True,18977
True,True,True,18978
False,True,False,18979
True,True,False,18980
True,False,False,18981
True,False,False,18982
False,True,False,18983
True,True,False,18984
False,True,True,18985
False,False,False,18986
True,False,True,18987
True,False,True,18988
False,False,True,18989
False,True,False,18990
True,False,True,18991
True,False,False,18992
False,False,True,18993
False,True,False,18994
True,True,False,18995
False,False,False,18996
False,True,False,18997
True,True,False,18998
False,True,True,18999
True,False,True,19000
False,False,True,19001
False,True,False,19002
True,False,True,19003
False,True,False,19004
True,True,True,19005
True,True,False,19006
True,False,False,19007
True,False,False,19008
False,True,True,19009
False,False,False,19010
False,False,False,19011
True,True,False,19012
False,True,True,19013
False,False,False,19014
False,False,False,19015
True,True,True,19016
False,True,True,19017
True,True,False,19018
False,True,True,19019
False,True,True,19020
False,True,False,19021
True,True,False,19022
True,False,True,19023
True,False,False,19024
False,False,False,19025
False,False,True,19026
False,False,True,19027
False,False,False,19028
True,True,False,19029
True,False,True,19030
False,False,False,19031
False,False,False,19032
False,True,False,19033
True,True,True,19034
False,True,False,19035
True,False,False,19036
True,True,True,19037
False,True,True,19038
False,False,False,19039
False,True,True,19040
True,True,True,19041
False,True,False,19042
False,False,False,19043
True,False,False,19044
False,True,False,19045
False,False,True,19046
True,False,True,19047
True,True,False,19048
False,False,True,19049
True,False,True,19050
False,True,False,19051
False,True,False,19052
True,False,True,19053
True,False,False,19054
True,False,False,19055
False,False,False,19056
True,False,False,19057
True,True,True,19058
True,True,True,19059
True,False,False,19060
False,True,False,19061
False,False,False,19062
True,False,False,19063
False,False,True,19064
False,False,False,19065
False,False,True,19066
False,True,False,19067
True,True,True,19068
True,True,False,19069
False,False,False,19070
False,True,True,19071
False,True,False,19072
True,True,False,19073
False,True,True,19074
False,True,True,19075
True,True,False,19076
False,False,False,19077
False,True,True,19078
True,True,False,19079
False,True,True,19080
False,True,False,19081
False,False,False,19082
False,False,True,19083
True,False,True,19084
False,False,True,19085
True,False,False,19086
False,False,False,19087
False,True,True,19088
True,False,True,19089
True,False,True,19090
True,True,True,19091
True,False,True,19092
True,True,False,19093
True,False,True,19094
True,True,False,19095
False,False,True,19096
True,False,True,19097
True,False,True,19098
False,True,False,19099
True,True,False,19100
False,True,False,19101
False,True,True,19102
False,False,True,19103
True,True,True,19104
True,True,True,19105
True,False,True,19106
True,True,False,19107
True,True,True,19108
False,False,True,19109
True,False,True,19110
True,False,False,19111
False,False,True,19112
True,False,True,19113
True,False,False,19114
False,True,False,19115
True,True,True,19116
False,True,True,19117
False,True,False,19118
False,True,True,19119
False,True,False,19120
True,True,False,19121
True,True,False,19122
True,True,True,19123
True,True,True,19124
True,True,True,19125
True,False,True,19126
False,False,True,19127
True,False,False,19128
True,True,False,19129
True,False,False,19130
False,False,True,19131
False,True,False,19132
False,True,True,19133
False,True,False,19134
False,True,False,19135
True,False,False,19136
True,True,False,19137
False,False,True,19138
False,True,False,19139
False,True,True,19140
False,True,True,19141
True,True,True,19142
True,True,True,19143
False,True,False,19144
True,True,False,19145
False,True,False,19146
True,True,True,19147
True,True,False,19148
False,False,False,19149
True,True,False,19150
True,True,True,19151
True,True,True,19152
False,True,False,19153
True,True,True,19154
